sheet,row,column,header,raw_value,display_value
dmg,2532,AY,Damage.RateLv_18,49502,49502
dmg,2532,AZ,Damage.RateLv_19,51962,51962
dmg,2532,BA,Damage.RateLv_20,54422,54422
dmg,2532,BB,Damage.HardnessLv,10000,10000
dmg,2532,BC,Damage.ToughLv,0,0
dmg,2532,BD,Damage.Energy,0,0
dmg,2532,BE,Damage.SpecialEnergy1,0,0
dmg,2532,BF,Damage.SpecialEnergy2,0,0
dmg,2532,BG,Damage.SpecialEnergy3,0,0
dmg,2532,BH,Damage.SpecialEnergy4,0,0
dmg,2532,BI,Damage.SpecialEnergy5,0,0
dmg,2532,BJ,Damage.ElementPowerType,2,2
dmg,2532,BK,Damage.ElementPower,0,0
dmg,2532,BL,Damage.FormulaType,0,0
dmg,2532,BM,Damage.FormulaParam1_1,0,0
dmg,2532,BN,Damage.FormulaParam2_1,0,0
dmg,2532,BO,Damage.FormulaParam3_1,0,0
dmg,2532,BP,Damage.FormulaParam4_1,0,0
dmg,2532,BQ,Damage.FormulaParam5_1,0,0
dmg,2532,BR,Damage.FormulaParam5_2,0,0
dmg,2532,BS,Damage.FormulaParam5_3,0,0
dmg,2532,BT,Damage.FormulaParam5_4,0,0
dmg,2532,BU,Damage.FormulaParam5_5,0,0
dmg,2532,BV,Damage.FormulaParam5_6,0,0
dmg,2532,BW,Damage.FormulaParam5_7,0,0
dmg,2532,BX,Damage.FormulaParam5_8,0,0
dmg,2532,BY,Damage.FormulaParam5_9,0,0
dmg,2532,BZ,Damage.FormulaParam5_10,0,0
dmg,2532,CA,Damage.FormulaParam5_11,0,0
dmg,2532,CB,Damage.FormulaParam5_12,0,0
dmg,2532,CC,Damage.FormulaParam5_13,0,0
dmg,2532,CD,Damage.FormulaParam5_14,0,0
dmg,2532,CE,Damage.FormulaParam5_15,0,0
dmg,2532,CF,Damage.FormulaParam5_16,0,0
dmg,2532,CG,Damage.FormulaParam5_17,0,0
dmg,2532,CH,Damage.FormulaParam5_18,0,0
dmg,2532,CI,Damage.FormulaParam5_19,0,0
dmg,2532,CJ,Damage.FormulaParam5_20,0,0
dmg,2532,CK,Damage.FormulaParam6_1,0,0
dmg,2532,CL,Damage.FormulaParam7_1,0,0
dmg,2532,CM,Damage.FormulaParam7_2,0,0
dmg,2532,CN,Damage.FormulaParam7_3,0,0
dmg,2532,CO,Damage.FormulaParam7_4,0,0
dmg,2532,CP,Damage.FormulaParam7_5,0,0
dmg,2532,CQ,Damage.FormulaParam7_6,0,0
dmg,2532,CR,Damage.FormulaParam7_7,0,0
dmg,2532,CS,Damage.FormulaParam7_8,0,0
dmg,2532,CT,Damage.FormulaParam7_9,0,0
dmg,2532,CU,Damage.FormulaParam7_10,0,0
dmg,2532,CV,Damage.FormulaParam8_1,0,0
dmg,2532,CW,Damage.FormulaParam9_1,0,0
dmg,2532,CX,Damage.FormulaParam10_1,0,0
dmg,2532,CY,Damage.ImmuneType,0,0
dmg,2532,CZ,Damage.Percent0,0,0
dmg,2532,DA,Damage.Percent1,0,0
dmg,2532,DB,Damage.FluctuationLower,10000,10000
dmg,2532,DC,Damage.FluctuationUpper,10000,10000
dmg,2532,DD,Damage.WeaknessLvl,0,0
dmg,2532,DE,Damage.WeaknessRatio,1,1
dmg,2532,DF,Damage.SpecialWeaknessDamageRatio,0,0
dmg,2533,A,Skill.CharaId,莫宁,莫宁
dmg,2533,B,Skill.Name,C5震谐响应,C5震谐响应
dmg,2533,C,Skill.DmgCalc,C5震谐响应,C5震谐响应
dmg,2533,D,Skill.Id,1209991,1209991
dmg,2533,E,Skill.BulletId,120999004,120999004
dmg,2533,F,Skill.DamageId,120999006,120999006
dmg,2533,G,Skill.Type,8,8
dmg,2533,H,Damage.CalculateType,0,0
dmg,2533,I,Damage.Element,2,2
dmg,2533,J,Damage.Type,12,12
dmg,2533,K,Damage.SubType,1201,1201
dmg,2533,L,Damage.SmashType,1,1
dmg,2533,M,Damage.CureBaseValue_1,100,100
dmg,2533,N,Damage.CureBaseValue_2,0,0
dmg,2533,O,Damage.CureBaseValue_3,0,0
dmg,2533,P,Damage.CureBaseValue_4,0,0
dmg,2533,Q,Damage.CureBaseValue_5,0,0
dmg,2533,R,Damage.CureBaseValue_6,0,0
dmg,2533,S,Damage.CureBaseValue_7,0,0
dmg,2533,T,Damage.CureBaseValue_8,0,0
dmg,2533,U,Damage.CureBaseValue_9,0,0
dmg,2533,V,Damage.CureBaseValue_10,0,0
dmg,2533,W,Damage.CureBaseValue_11,0,0
dmg,2533,X,Damage.CureBaseValue_12,0,0
dmg,2533,Y,Damage.CureBaseValue_13,0,0
dmg,2533,Z,Damage.CureBaseValue_14,0,0
dmg,2533,AA,Damage.CureBaseValue_15,0,0
dmg,2533,AB,Damage.CureBaseValue_16,0,0
dmg,2533,AC,Damage.CureBaseValue_17,0,0
dmg,2533,AD,Damage.CureBaseValue_18,0,0
dmg,2533,AE,Damage.CureBaseValue_19,0,0
dmg,2533,AF,Damage.CureBaseValue_20,0,0
dmg,2533,AG,Damage.RelatedProperty,10000099,10000099
dmg,2533,AH,Damage.RateLv_1,39000,39000
dmg,2533,AI,Damage.RateLv_2,42198,42198
dmg,2533,AJ,Damage.RateLv_3,45396,45396
dmg,2533,AK,Damage.RateLv_4,49874,49874
dmg,2533,AL,Damage.RateLv_5,53072,53072
dmg,2533,AM,Damage.RateLv_6,56749,56749
dmg,2533,AN,Damage.RateLv_7,61866,61866
dmg,2533,AO,Damage.RateLv_8,66983,66983
dmg,2533,AP,Damage.RateLv_9,72100,72100
dmg,2533,AQ,Damage.RateLv_10,77536,77536
dmg,2533,AR,Damage.RateLv_11,83932,83932
dmg,2533,AS,Damage.RateLv_12,90328,90328
dmg,2533,AT,Damage.RateLv_13,96724,96724
dmg,2533,AU,Damage.RateLv_14,103120,103120
dmg,2533,AV,Damage.RateLv_15,109516,109516
dmg,2533,AW,Damage.RateLv_16,115912,115912
dmg,2533,AX,Damage.RateLv_17,122308,122308
dmg,2533,AY,Damage.RateLv_18,128704,128704
dmg,2533,AZ,Damage.RateLv_19,135100,135100
dmg,2533,BA,Damage.RateLv_20,141496,141496
dmg,2533,BB,Damage.HardnessLv,10000,10000
dmg,2533,BC,Damage.ToughLv,0,0
dmg,2533,BD,Damage.Energy,0,0
dmg,2533,BE,Damage.SpecialEnergy1,0,0
dmg,2533,BF,Damage.SpecialEnergy2,0,0
dmg,2533,BG,Damage.SpecialEnergy3,0,0
dmg,2533,BH,Damage.SpecialEnergy4,0,0
dmg,2533,BI,Damage.SpecialEnergy5,0,0
dmg,2533,BJ,Damage.ElementPowerType,2,2
dmg,2533,BK,Damage.ElementPower,0,0
dmg,2533,BL,Damage.FormulaType,0,0
dmg,2533,BM,Damage.FormulaParam1_1,0,0
dmg,2533,BN,Damage.FormulaParam2_1,0,0
dmg,2533,BO,Damage.FormulaParam3_1,0,0
dmg,2533,BP,Damage.FormulaParam4_1,0,0
dmg,2533,BQ,Damage.FormulaParam5_1,0,0
dmg,2533,BR,Damage.FormulaParam5_2,0,0
dmg,2533,BS,Damage.FormulaParam5_3,0,0
dmg,2533,BT,Damage.FormulaParam5_4,0,0
dmg,2533,BU,Damage.FormulaParam5_5,0,0
dmg,2533,BV,Damage.FormulaParam5_6,0,0
dmg,2533,BW,Damage.FormulaParam5_7,0,0
dmg,2533,BX,Damage.FormulaParam5_8,0,0
dmg,2533,BY,Damage.FormulaParam5_9,0,0
dmg,2533,BZ,Damage.FormulaParam5_10,0,0
dmg,2533,CA,Damage.FormulaParam5_11,0,0
dmg,2533,CB,Damage.FormulaParam5_12,0,0
dmg,2533,CC,Damage.FormulaParam5_13,0,0
dmg,2533,CD,Damage.FormulaParam5_14,0,0
dmg,2533,CE,Damage.FormulaParam5_15,0,0
dmg,2533,CF,Damage.FormulaParam5_16,0,0
dmg,2533,CG,Damage.FormulaParam5_17,0,0
dmg,2533,CH,Damage.FormulaParam5_18,0,0
dmg,2533,CI,Damage.FormulaParam5_19,0,0
dmg,2533,CJ,Damage.FormulaParam5_20,0,0
dmg,2533,CK,Damage.FormulaParam6_1,0,0
dmg,2533,CL,Damage.FormulaParam7_1,0,0
dmg,2533,CM,Damage.FormulaParam7_2,0,0
dmg,2533,CN,Damage.FormulaParam7_3,0,0
dmg,2533,CO,Damage.FormulaParam7_4,0,0
dmg,2533,CP,Damage.FormulaParam7_5,0,0
dmg,2533,CQ,Damage.FormulaParam7_6,0,0
dmg,2533,CR,Damage.FormulaParam7_7,0,0
dmg,2533,CS,Damage.FormulaParam7_8,0,0
dmg,2533,CT,Damage.FormulaParam7_9,0,0
dmg,2533,CU,Damage.FormulaParam7_10,0,0
dmg,2533,CV,Damage.FormulaParam8_1,0,0
dmg,2533,CW,Damage.FormulaParam9_1,0,0
dmg,2533,CX,Damage.FormulaParam10_1,0,0
dmg,2533,CY,Damage.ImmuneType,0,0
dmg,2533,CZ,Damage.Percent0,0,0
dmg,2533,DA,Damage.Percent1,0,0
dmg,2533,DB,Damage.FluctuationLower,10000,10000
dmg,2533,DC,Damage.FluctuationUpper,10000,10000
dmg,2533,DD,Damage.WeaknessLvl,0,0
dmg,2533,DE,Damage.WeaknessRatio,1,1
dmg,2533,DF,Damage.SpecialWeaknessDamageRatio,0,0
dmg,2534,A,Skill.CharaId,炉芯机骸,炉芯机骸
dmg,2534,B,Skill.Name,重斩,重斩
dmg,2534,D,Skill.Id,280034001,280034001
dmg,2534,E,Skill.BulletId,28003400101,28003400101
dmg,2534,F,Skill.DamageId,28003401,28003401
dmg,2534,G,Skill.Type,9,9
dmg,2534,H,Damage.CalculateType,0,0
dmg,2534,I,Damage.Element,2,2
dmg,2534,J,Damage.Type,5,5
dmg,2534,K,Damage.SubType,NULL,NULL
dmg,2534,L,Damage.SmashType,5,5
dmg,2534,M,Damage.CureBaseValue_1,100,100
dmg,2534,N,Damage.CureBaseValue_2,0,0
dmg,2534,O,Damage.CureBaseValue_3,0,0
dmg,2534,P,Damage.CureBaseValue_4,0,0
dmg,2534,Q,Damage.CureBaseValue_5,0,0
dmg,2534,R,Damage.CureBaseValue_6,0,0
dmg,2534,S,Damage.CureBaseValue_7,0,0
dmg,2534,T,Damage.CureBaseValue_8,0,0
dmg,2534,U,Damage.CureBaseValue_9,0,0
dmg,2534,V,Damage.CureBaseValue_10,0,0
dmg,2534,W,Damage.CureBaseValue_11,0,0
dmg,2534,X,Damage.CureBaseValue_12,0,0
dmg,2534,Y,Damage.CureBaseValue_13,0,0
dmg,2534,Z,Damage.CureBaseValue_14,0,0
dmg,2534,AA,Damage.CureBaseValue_15,0,0
dmg,2534,AB,Damage.CureBaseValue_16,0,0
dmg,2534,AC,Damage.CureBaseValue_17,0,0
dmg,2534,AD,Damage.CureBaseValue_18,0,0
dmg,2534,AE,Damage.CureBaseValue_19,0,0
dmg,2534,AF,Damage.CureBaseValue_20,0,0
dmg,2534,AG,Damage.RelatedProperty,7,7
dmg,2534,AH,Damage.RateLv_1,19500,19500
dmg,2534,AI,Damage.RateLv_2,23400,23400
dmg,2534,AJ,Damage.RateLv_3,27300,27300
dmg,2534,AK,Damage.RateLv_4,31200,31200
dmg,2534,AL,Damage.RateLv_5,35100,35100
dmg,2534,AM,Damage.RateLv_6,0,0
dmg,2534,AN,Damage.RateLv_7,0,0
dmg,2534,AO,Damage.RateLv_8,0,0
dmg,2534,AP,Damage.RateLv_9,0,0
dmg,2534,AQ,Damage.RateLv_10,0,0
dmg,2534,AR,Damage.RateLv_11,0,0
dmg,2534,AS,Damage.RateLv_12,0,0
dmg,2534,AT,Damage.RateLv_13,0,0
dmg,2534,AU,Damage.RateLv_14,0,0
dmg,2534,AV,Damage.RateLv_15,0,0
dmg,2534,AW,Damage.RateLv_16,0,0
dmg,2534,AX,Damage.RateLv_17,0,0
dmg,2534,AY,Damage.RateLv_18,0,0
dmg,2534,AZ,Damage.RateLv_19,0,0
dmg,2534,BA,Damage.RateLv_20,0,0
dmg,2534,BB,Damage.HardnessLv,10000,10000
dmg,2534,BC,Damage.ToughLv,19500,19500
dmg,2534,BD,Damage.Energy,487,487
dmg,2534,BE,Damage.SpecialEnergy1,0,0
dmg,2534,BF,Damage.SpecialEnergy2,0,0
dmg,2534,BG,Damage.SpecialEnergy3,0,0
dmg,2534,BH,Damage.SpecialEnergy4,0,0
dmg,2534,BI,Damage.SpecialEnergy5,0,0
dmg,2534,BJ,Damage.ElementPowerType,0,0
dmg,2534,BK,Damage.ElementPower,0,0
dmg,2534,BL,Damage.FormulaType,0,0
dmg,2534,BM,Damage.FormulaParam1_1,0,0
dmg,2534,BN,Damage.FormulaParam2_1,0,0
dmg,2534,BO,Damage.FormulaParam3_1,0,0
dmg,2534,BP,Damage.FormulaParam4_1,0,0
dmg,2534,BQ,Damage.FormulaParam5_1,0,0
dmg,2534,BR,Damage.FormulaParam5_2,0,0
dmg,2534,BS,Damage.FormulaParam5_3,0,0
dmg,2534,BT,Damage.FormulaParam5_4,0,0
dmg,2534,BU,Damage.FormulaParam5_5,0,0
dmg,2534,BV,Damage.FormulaParam5_6,0,0
dmg,2534,BW,Damage.FormulaParam5_7,0,0
dmg,2534,BX,Damage.FormulaParam5_8,0,0
dmg,2534,BY,Damage.FormulaParam5_9,0,0
dmg,2534,BZ,Damage.FormulaParam5_10,0,0
dmg,2534,CA,Damage.FormulaParam5_11,0,0
dmg,2534,CB,Damage.FormulaParam5_12,0,0
dmg,2534,CC,Damage.FormulaParam5_13,0,0
dmg,2534,CD,Damage.FormulaParam5_14,0,0
dmg,2534,CE,Damage.FormulaParam5_15,0,0
dmg,2534,CF,Damage.FormulaParam5_16,0,0
dmg,2534,CG,Damage.FormulaParam5_17,0,0
dmg,2534,CH,Damage.FormulaParam5_18,0,0
dmg,2534,CI,Damage.FormulaParam5_19,0,0
dmg,2534,CJ,Damage.FormulaParam5_20,0,0
dmg,2534,CK,Damage.FormulaParam6_1,0,0
dmg,2534,CL,Damage.FormulaParam7_1,0,0
dmg,2534,CM,Damage.FormulaParam7_2,0,0
dmg,2534,CN,Damage.FormulaParam7_3,0,0
dmg,2534,CO,Damage.FormulaParam7_4,0,0
dmg,2534,CP,Damage.FormulaParam7_5,0,0
dmg,2534,CQ,Damage.FormulaParam7_6,0,0
dmg,2534,CR,Damage.FormulaParam7_7,0,0
dmg,2534,CS,Damage.FormulaParam7_8,0,0
dmg,2534,CT,Damage.FormulaParam7_9,0,0
dmg,2534,CU,Damage.FormulaParam7_10,0,0
dmg,2534,CV,Damage.FormulaParam8_1,0,0
dmg,2534,CW,Damage.FormulaParam9_1,0,0
dmg,2534,CX,Damage.FormulaParam10_1,0,0
dmg,2534,CY,Damage.ImmuneType,0,0
dmg,2534,CZ,Damage.Percent0,0,0
dmg,2534,DA,Damage.Percent1,0,0
dmg,2534,DB,Damage.FluctuationLower,10000,10000
dmg,2534,DC,Damage.FluctuationUpper,10000,10000
dmg,2534,DD,Damage.WeaknessLvl,0,0
dmg,2534,DE,Damage.WeaknessRatio,1,1
dmg,2534,DF,Damage.SpecialWeaknessDamageRatio,0,0
dmg,2535,A,Skill.CharaId,海维夏,海维夏
dmg,2535,B,Skill.Name,激光,激光
dmg,2535,D,Skill.Id,280032020,280032020
dmg,2535,E,Skill.BulletId,28003202008,28003202008
dmg,2535,F,Skill.DamageId,28003601,28003601
dmg,2535,G,Skill.Type,9,9
dmg,2535,H,Damage.CalculateType,0,0
dmg,2535,I,Damage.Element,5,5
dmg,2535,J,Damage.Type,5,5
dmg,2535,K,Damage.SubType,NULL,NULL
dmg,2535,L,Damage.SmashType,5,5
dmg,2535,M,Damage.CureBaseValue_1,100,100
dmg,2535,N,Damage.CureBaseValue_2,0,0
dmg,2535,O,Damage.CureBaseValue_3,0,0
dmg,2535,P,Damage.CureBaseValue_4,0,0
dmg,2535,Q,Damage.CureBaseValue_5,0,0
dmg,2535,R,Damage.CureBaseValue_6,0,0
dmg,2535,S,Damage.CureBaseValue_7,0,0
dmg,2535,T,Damage.CureBaseValue_8,0,0
dmg,2535,U,Damage.CureBaseValue_9,0,0
dmg,2535,V,Damage.CureBaseValue_10,0,0
dmg,2535,W,Damage.CureBaseValue_11,0,0
dmg,2535,X,Damage.CureBaseValue_12,0,0
dmg,2535,Y,Damage.CureBaseValue_13,0,0
dmg,2535,Z,Damage.CureBaseValue_14,0,0
dmg,2535,AA,Damage.CureBaseValue_15,0,0
dmg,2535,AB,Damage.CureBaseValue_16,0,0
dmg,2535,AC,Damage.CureBaseValue_17,0,0
dmg,2535,AD,Damage.CureBaseValue_18,0,0
dmg,2535,AE,Damage.CureBaseValue_19,0,0
dmg,2535,AF,Damage.CureBaseValue_20,0,0
dmg,2535,AG,Damage.RelatedProperty,7,7
dmg,2535,AH,Damage.RateLv_1,1520,1520
dmg,2535,AI,Damage.RateLv_2,1824,1824
dmg,2535,AJ,Damage.RateLv_3,2128,2128
dmg,2535,AK,Damage.RateLv_4,2432,2432
dmg,2535,AL,Damage.RateLv_5,2736,2736
dmg,2535,AM,Damage.RateLv_6,0,0
dmg,2535,AN,Damage.RateLv_7,0,0
dmg,2535,AO,Damage.RateLv_8,0,0
dmg,2535,AP,Damage.RateLv_9,0,0
dmg,2535,AQ,Damage.RateLv_10,0,0
dmg,2535,AR,Damage.RateLv_11,0,0
dmg,2535,AS,Damage.RateLv_12,0,0
dmg,2535,AT,Damage.RateLv_13,0,0
dmg,2535,AU,Damage.RateLv_14,0,0
dmg,2535,AV,Damage.RateLv_15,0,0
dmg,2535,AW,Damage.RateLv_16,0,0
dmg,2535,AX,Damage.RateLv_17,0,0
dmg,2535,AY,Damage.RateLv_18,0,0
dmg,2535,AZ,Damage.RateLv_19,0,0
dmg,2535,BA,Damage.RateLv_20,0,0
dmg,2535,BB,Damage.HardnessLv,10000,10000
dmg,2535,BC,Damage.ToughLv,1520,1520
dmg,2535,BD,Damage.Energy,3,3
dmg,2535,BE,Damage.SpecialEnergy1,0,0
dmg,2535,BF,Damage.SpecialEnergy2,0,0
dmg,2535,BG,Damage.SpecialEnergy3,0,0
dmg,2535,BH,Damage.SpecialEnergy4,0,0
dmg,2535,BI,Damage.SpecialEnergy5,0,0
dmg,2535,BJ,Damage.ElementPowerType,0,0
dmg,2535,BK,Damage.ElementPower,0,0
dmg,2535,BL,Damage.FormulaType,0,0
dmg,2535,BM,Damage.FormulaParam1_1,0,0
dmg,2535,BN,Damage.FormulaParam2_1,0,0
dmg,2535,BO,Damage.FormulaParam3_1,0,0
dmg,2535,BP,Damage.FormulaParam4_1,0,0
dmg,2535,BQ,Damage.FormulaParam5_1,0,0
dmg,2535,BR,Damage.FormulaParam5_2,0,0
dmg,2535,BS,Damage.FormulaParam5_3,0,0
dmg,2535,BT,Damage.FormulaParam5_4,0,0
dmg,2535,BU,Damage.FormulaParam5_5,0,0
dmg,2535,BV,Damage.FormulaParam5_6,0,0
dmg,2535,BW,Damage.FormulaParam5_7,0,0
dmg,2535,BX,Damage.FormulaParam5_8,0,0
dmg,2535,BY,Damage.FormulaParam5_9,0,0
dmg,2535,BZ,Damage.FormulaParam5_10,0,0
dmg,2535,CA,Damage.FormulaParam5_11,0,0
dmg,2535,CB,Damage.FormulaParam5_12,0,0
dmg,2535,CC,Damage.FormulaParam5_13,0,0
dmg,2535,CD,Damage.FormulaParam5_14,0,0
dmg,2535,CE,Damage.FormulaParam5_15,0,0
dmg,2535,CF,Damage.FormulaParam5_16,0,0
dmg,2535,CG,Damage.FormulaParam5_17,0,0
dmg,2535,CH,Damage.FormulaParam5_18,0,0
dmg,2535,CI,Damage.FormulaParam5_19,0,0
dmg,2535,CJ,Damage.FormulaParam5_20,0,0
dmg,2535,CK,Damage.FormulaParam6_1,0,0
dmg,2535,CL,Damage.FormulaParam7_1,0,0
dmg,2535,CM,Damage.FormulaParam7_2,0,0
dmg,2535,CN,Damage.FormulaParam7_3,0,0
dmg,2535,CO,Damage.FormulaParam7_4,0,0
dmg,2535,CP,Damage.FormulaParam7_5,0,0
dmg,2535,CQ,Damage.FormulaParam7_6,0,0
dmg,2535,CR,Damage.FormulaParam7_7,0,0
dmg,2535,CS,Damage.FormulaParam7_8,0,0
dmg,2535,CT,Damage.FormulaParam7_9,0,0
dmg,2535,CU,Damage.FormulaParam7_10,0,0
dmg,2535,CV,Damage.FormulaParam8_1,0,0
dmg,2535,CW,Damage.FormulaParam9_1,0,0
dmg,2535,CX,Damage.FormulaParam10_1,0,0
dmg,2535,CY,Damage.ImmuneType,0,0
dmg,2535,CZ,Damage.Percent0,0,0
dmg,2535,DA,Damage.Percent1,0,0
dmg,2535,DB,Damage.FluctuationLower,10000,10000
dmg,2535,DC,Damage.FluctuationUpper,10000,10000
dmg,2535,DD,Damage.WeaknessLvl,0,0
dmg,2535,DE,Damage.WeaknessRatio,1,1
dmg,2535,DF,Damage.SpecialWeaknessDamageRatio,0,0
dmg,2536,A,Skill.CharaId,双极·渊陨重锋,双极·渊陨重锋
dmg,2536,B,Skill.Name,射击循环,射击循环
dmg,2536,D,Skill.Id,20011710,20011710
dmg,2536,E,Skill.BulletId,200117101,200117101
dmg,2536,F,Skill.DamageId,20011601,20011601
dmg,2536,G,Skill.Type,9,9
dmg,2536,H,Damage.CalculateType,0,0
dmg,2536,I,Damage.Element,3,3
dmg,2536,J,Damage.Type,5,5
dmg,2536,K,Damage.SubType,NULL,NULL
dmg,2536,L,Damage.SmashType,5,5
dmg,2536,M,Damage.CureBaseValue_1,100,100
dmg,2536,N,Damage.CureBaseValue_2,0,0
dmg,2536,O,Damage.CureBaseValue_3,0,0
dmg,2536,P,Damage.CureBaseValue_4,0,0
dmg,2536,Q,Damage.CureBaseValue_5,0,0
dmg,2536,R,Damage.CureBaseValue_6,0,0
dmg,2536,S,Damage.CureBaseValue_7,0,0
dmg,2536,T,Damage.CureBaseValue_8,0,0
dmg,2536,U,Damage.CureBaseValue_9,0,0
dmg,2536,V,Damage.CureBaseValue_10,0,0
dmg,2536,W,Damage.CureBaseValue_11,0,0
dmg,2536,X,Damage.CureBaseValue_12,0,0
dmg,2536,Y,Damage.CureBaseValue_13,0,0
dmg,2536,Z,Damage.CureBaseValue_14,0,0
dmg,2536,AA,Damage.CureBaseValue_15,0,0
dmg,2536,AB,Damage.CureBaseValue_16,0,0
dmg,2536,AC,Damage.CureBaseValue_17,0,0
dmg,2536,AD,Damage.CureBaseValue_18,0,0
dmg,2536,AE,Damage.CureBaseValue_19,0,0
dmg,2536,AF,Damage.CureBaseValue_20,0,0
dmg,2536,AG,Damage.RelatedProperty,7,7
dmg,2536,AH,Damage.RateLv_1,112,112
dmg,2536,AI,Damage.RateLv_2,134,134
dmg,2536,AJ,Damage.RateLv_3,156,156
dmg,2536,AK,Damage.RateLv_4,179,179
dmg,2536,AL,Damage.RateLv_5,201,201
dmg,2536,AM,Damage.RateLv_6,0,0
dmg,2536,AN,Damage.RateLv_7,0,0
dmg,2536,AO,Damage.RateLv_8,0,0
dmg,2536,AP,Damage.RateLv_9,0,0
dmg,2536,AQ,Damage.RateLv_10,0,0
dmg,2536,AR,Damage.RateLv_11,0,0
dmg,2536,AS,Damage.RateLv_12,0,0
dmg,2536,AT,Damage.RateLv_13,0,0
dmg,2536,AU,Damage.RateLv_14,0,0
dmg,2536,AV,Damage.RateLv_15,0,0
dmg,2536,AW,Damage.RateLv_16,0,0
dmg,2536,AX,Damage.RateLv_17,0,0
dmg,2536,AY,Damage.RateLv_18,0,0
dmg,2536,AZ,Damage.RateLv_19,0,0
dmg,2536,BA,Damage.RateLv_20,0,0
dmg,2536,BB,Damage.HardnessLv,10000,10000
dmg,2536,BC,Damage.ToughLv,112,112
dmg,2536,BD,Damage.Energy,0,0
dmg,2536,BE,Damage.SpecialEnergy1,0,0
dmg,2536,BF,Damage.SpecialEnergy2,0,0
dmg,2536,BG,Damage.SpecialEnergy3,0,0
dmg,2536,BH,Damage.SpecialEnergy4,0,0
dmg,2536,BI,Damage.SpecialEnergy5,0,0
dmg,2536,BJ,Damage.ElementPowerType,0,0
dmg,2536,BK,Damage.ElementPower,0,0
dmg,2536,BL,Damage.FormulaType,0,0
dmg,2536,BM,Damage.FormulaParam1_1,0,0
dmg,2536,BN,Damage.FormulaParam2_1,0,0
dmg,2536,BO,Damage.FormulaParam3_1,0,0
dmg,2536,BP,Damage.FormulaParam4_1,0,0
dmg,2536,BQ,Damage.FormulaParam5_1,0,0
dmg,2536,BR,Damage.FormulaParam5_2,0,0
dmg,2536,BS,Damage.FormulaParam5_3,0,0
dmg,2536,BT,Damage.FormulaParam5_4,0,0
dmg,2536,BU,Damage.FormulaParam5_5,0,0
dmg,2536,BV,Damage.FormulaParam5_6,0,0
dmg,2536,BW,Damage.FormulaParam5_7,0,0
dmg,2536,BX,Damage.FormulaParam5_8,0,0
dmg,2536,BY,Damage.FormulaParam5_9,0,0
dmg,2536,BZ,Damage.FormulaParam5_10,0,0
dmg,2536,CA,Damage.FormulaParam5_11,0,0
dmg,2536,CB,Damage.FormulaParam5_12,0,0
dmg,2536,CC,Damage.FormulaParam5_13,0,0
dmg,2536,CD,Damage.FormulaParam5_14,0,0
dmg,2536,CE,Damage.FormulaParam5_15,0,0
dmg,2536,CF,Damage.FormulaParam5_16,0,0
dmg,2536,CG,Damage.FormulaParam5_17,0,0
dmg,2536,CH,Damage.FormulaParam5_18,0,0
dmg,2536,CI,Damage.FormulaParam5_19,0,0
dmg,2536,CJ,Damage.FormulaParam5_20,0,0
dmg,2536,CK,Damage.FormulaParam6_1,0,0
dmg,2536,CL,Damage.FormulaParam7_1,0,0
dmg,2536,CM,Damage.FormulaParam7_2,0,0
dmg,2536,CN,Damage.FormulaParam7_3,0,0
dmg,2536,CO,Damage.FormulaParam7_4,0,0
dmg,2536,CP,Damage.FormulaParam7_5,0,0
dmg,2536,CQ,Damage.FormulaParam7_6,0,0
dmg,2536,CR,Damage.FormulaParam7_7,0,0
dmg,2536,CS,Damage.FormulaParam7_8,0,0
dmg,2536,CT,Damage.FormulaParam7_9,0,0
dmg,2536,CU,Damage.FormulaParam7_10,0,0
dmg,2536,CV,Damage.FormulaParam8_1,0,0
dmg,2536,CW,Damage.FormulaParam9_1,0,0
dmg,2536,CX,Damage.FormulaParam10_1,0,0
dmg,2536,CY,Damage.ImmuneType,0,0
dmg,2536,CZ,Damage.Percent0,0,0
dmg,2536,DA,Damage.Percent1,0,0
dmg,2536,DB,Damage.FluctuationLower,10000,10000
dmg,2536,DC,Damage.FluctuationUpper,10000,10000
dmg,2536,DD,Damage.WeaknessLvl,0,0
dmg,2536,DE,Damage.WeaknessRatio,1,1
dmg,2536,DF,Damage.SpecialWeaknessDamageRatio,0,0
dmg,2537,A,Skill.CharaId,双极·渊陨重锋,双极·渊陨重锋
dmg,2537,B,Skill.Name,双子射击循环,双子射击循环
dmg,2537,D,Skill.Id,20011710,20011710
dmg,2537,E,Skill.BulletId,200117151,200117151
dmg,2537,F,Skill.DamageId,20011602,20011602
dmg,2537,G,Skill.Type,9,9
dmg,2537,H,Damage.CalculateType,0,0
dmg,2537,I,Damage.Element,5,5
dmg,2537,J,Damage.Type,5,5
dmg,2537,K,Damage.SubType,NULL,NULL
dmg,2537,L,Damage.SmashType,5,5
dmg,2537,M,Damage.CureBaseValue_1,100,100
dmg,2537,N,Damage.CureBaseValue_2,0,0
dmg,2537,O,Damage.CureBaseValue_3,0,0
dmg,2537,P,Damage.CureBaseValue_4,0,0
dmg,2537,Q,Damage.CureBaseValue_5,0,0
dmg,2537,R,Damage.CureBaseValue_6,0,0
dmg,2537,S,Damage.CureBaseValue_7,0,0
dmg,2537,T,Damage.CureBaseValue_8,0,0
dmg,2537,U,Damage.CureBaseValue_9,0,0
dmg,2537,V,Damage.CureBaseValue_10,0,0
